X,Y,OBJECTID,AREA_,PERIMETER,KSLIDE_,KSLIDE_ID,SW_ID,DECADE,LOCATION,NEIGHBORHO,TDATE,DTDATE,YEAR_,MONTH_,DAY_,FILENUMBER,CONSULTANT,SWJOB,CONFIDENTI,SLOPEHEIGH,SLIDETYPE,DEBRISFLOW,SIZE_,VEGETATION,TOPOGRAPHY,GEO1,GEO2,GEO3,GEO4,NATURAL_,GRNDWTR,SURFACEWAT,WEATHER,FILL_CUT,ROADFILL_C,SURFACEDRA,PIPELEAK,TRENCHFILL,HUMANINFLU,DAMAGE,REPAIRTYPE,REPAIREFFE,FIELDCHECK,YSNSLIDE,DATECONFID,COMMENTS,INPOTSLIDE,INSTEEPSLP,SE_ANNO_CAD_DATA,EVENT_DATE,PUBLIC_,PRIVATE,PARK,UNOPENED_R,COMMENTS_2,COMMENTS_3,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARCELS_IMPACTED,RECID
-13615729.4298,6046687.1586,57,0,0,0,59,75,1990,1655 E Boston Ter.,CH,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,20,BO,Y,L,T,SS,HF,HC,QC,,Y,Y,,U,Y,,,,,Human,3,W,Y,True,1,True,Sewer (storm and sanitary) broke in slide on E. Boston Terrace.  Rear yards were flooded with sewage.  Has been cleared up (though it still smells) and erosion control placed (straw).  Material evacuated front yard of res. under bridge,0,0,,,,,,,,,,,SDE,2019/09/10 22:45:57+00,1655 E Boston Terrace,59
-13615942.1584,6047141.3539,58,0,0,0,60,77,1950,2301 Delmar Dr E,CH,19500201,1950-02-01 00:00:00,1950,2,1,SED D-4 1950,,,0,50,SC,Y,S,B,MS,HC,,,,Y,Y,Y,N,Y,C,,,,Human,2,G,,True,1,True,Slide in cut for Delmar Drive,0,1,,,,,,,This slide started on private property below Interlaken and covered part of Delmar Dr E.,,,,SDE,2019/09/10 22:49:16+00,,60
-13615901.3111,6047239.8245,59,0,0,0,61,78,1970,2328 Delmar Dr E,CH,19720228,1972-02-28 00:00:00,1972,2,28,"S&W, SED D-4 1972",,w-2614-01,0,95,SC,Y,S,B,SS,HF,HC,,,Y,Y,Y,N,Y,,,,,Human,1,W,,True,1,True,Fill slide from behind a bulkhead - extended down slope roughly 100 feet down to 14th,0,1,,,,,,,A skin slide of about 75 cu. yds. originated in the yard and blocked the street.,,,,SDE,2019/09/10 22:45:57+00,,61
-13617329.465,6047774.3769,60,0,0,0,62,79,1930,2613 Yale Ave E,CH,19331222,1933-12-22 00:00:00,1933,12,22,SED Y-3 1933,,,0,15,SC,N,S,S,MS,HC,,,,Y,Y,Y,N,Y,,,,,Human,3,,,True,1,True,Slide moved residence off foundation - originating from Yale in front of residence,0,0,,,,,,,,,,,SDE,2019/09/10 22:45:57+00,,62
-13617173.8363,6048193.5351,61,0,0,0,63,80,1980,2820 eastlake ave e,CH,19860118,1986-01-18 00:00:00,1986,1,18,S&W,,wls-532,0,15,SC,N,S,B,SS,HC,QC,,,Y,N,Y,U,Y,C,,,,Human,1,W,Y,True,1,True,Slide in cut for Eastlake Avenue E. - covered sidewalk--Ecology Block wall built,0,1,,,,,,,,,,,SDE,2019/09/10 22:45:57+00,,63
-13617013.2584,6048411.6308,62,0,0,0,64,81,1940,2900 block Eastlake Ave E,CH,19420227,1942-02-27 00:00:00,1942,2,27,SED S-1,,,0,25,SC,N,S,B,MS,HF,HC,QT,,Y,N,Y,N,Y,,,,,Human,1,,,True,1,True,"A slide on east side of Eastlake began on private property owned by Mr. Goldman of the Rex Metal Works, and broke back to the rear of the properties along Franklin Ave E, impacting the alley.",0,0,,,,,,,The particular location of the slide in this block is no longer recorded.  The point only represents the general block and side of the street impacted by sliding.,,,,SDE,2019/09/10 22:49:26+00,,64
-13616404.856,6048640.8245,63,0,0,0,65,84,1980,3106 Fuhrman Ave E,CH,19860826,1986-08-26 00:00:00,1986,8,26,SED P-15 1986,S&W,w-4643-01,0,30,SC,N,S,B,MS,HC,QS,,,N,N,Y,N,N,,,,,Human,1,W,Y,True,0,True,Slide resulting from excessive watering - onto pathway behind residence - damaged fence,0,0,,,,,,,,,,,SDE,2019/09/10 22:45:57+00,,65
-13616424.1317,6048662.4833,64,0,0,0,66,85,1970,3112 Fuhrman Ave E,CH,19720305,1972-03-05 00:00:00,1972,3,5,SED P-15 1972,S&W,w-2127-07,0,35,SC,N,S,B,MS,HC,QS,,,Y,N,Y,N,Y,,,,,Human,2,W,Y,True,1,True,Slide to the east of this residence - into the pump station to the east,0,0,,,,,,,,,,,SDE,2019/09/10 22:45:58+00,,66
-13616468.9913,6048713.7493,65,0,0,0,67,86,1990,3126 Fuhrman Ave E,CH,19970319,1997-03-19 00:00:00,1997,3,19,96-97 Storm,,,0,40,,,,,,,,,,Y,,,U,,,,,,Natural,1,,,True,1,False,Slide debris closed street - small retaining wall failed - month and day not known,0,1,,,,,,,,,,,SDE,2019/09/10 22:45:58+00,,67
-13616487.1627,6048754.2896,66,0,0,0,68,87,1990,3136 Fuhrman Ave E,CH,19970319,1997-01-24 00:00:00,1997,1,24,96-97 Storm,,,0,30,,,,,,,,,,Y,,,U,,,,,,Natural,,W,Y,True,1,True,"96-97 Storm event landslide: part of steep slope 20' from back of house has set down approx. 12""-16"", full width of lot..  3/27/97-Visual observation of slope failure not possible on this date as entire face of slope...has been tarped since previous inspection.",0,1,,,,,,,,,,,SDE,2019/09/10 22:45:58+00,,68
-13616491.0909,6048767.6934,67,0,0,0,70,90,1990,3142 Fuhrman Ave E,CH,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,30,,,,,,,,,,Y,,,U,,,,,,Natural,,W,Y,True,1,True,Small skin slide extends to approx. 12 feet from north foundation line of residence and additional sloughing should not result in slope recession to point where foundation could be impacted. Soldier pile and wood lagging wall installed,0,1,,,,,,,Debris has been removed from toe of slope on south side of Portage Bay Place E. and slope has been covered with plastic.  Future slope failure at this location should impact apartment addressed as 3136 Portage Bay Pl E,,,,SDE,2019/09/10 22:45:58+00,3142 Fuhrman Ave E,70
-13616578.7901,6048897.1615,68,0,0,0,71,92,1990,3206 Fuhrman Ave E,CH,19960201,1996-02-01 00:00:00,1996,2,1,,,,0,30,,,,,,,,,,Y,,,U,,,,,,Natural,,W,,True,1,True,"Also known as Portage Bay Place.  Skin slide with three retaining walls; house not affected; hazard to roadway below.  DCLU inspect and reinspect owner given details, SED told of hazard.",0,1,,,,,,,,,,,SDE,2019/09/10 22:45:58+00,,71
-13616741.3259,6048376.8267,69,0,0,0,73,96,1920,822 E Shelby St,CH,19221201,1922-12-01 00:00:00,1922,12,6,SED S-1 1922,,,0,20,SC,N,S,B,MS,HF,HC,QT,,Y,N,Y,N,Y,,,,,Human,1,,,,1,False,Slide originating on 822 and 816 E Shelby St destroyed wall at 821 Millard St below.-Fill in back yard on edge of alley,0,1,,,,,,,"4"" of settlement in the sewer along Shelby St was observed in spring of 1923, following this slide.",The exact day of this event is unknown.,,,SDE,2019/09/10 22:45:58+00,,73
-13624590.545,6026339.8009,70,0,0,0,76,99,1980,10008 47 av sw,F,19860118,1986-01-18 00:00:00,1986,1,18,DCLU JJ123,,,0,50,SC,,,,,,,,,Y,,,U,,,,,,Natural,,,,True,1,True,Small slide came to edge of house but did no damage,0,1,,,,,,,,,,,SDE,2019/09/10 22:45:58+00,10008 47th Ave SW,76
-13624728.3794,6026282.3577,71,0,0,0,77,100,1960,10017 47th Ave SW,F,19660310,1966-03-10 00:00:00,1966,3,10,SED 47-B 1966,,,0,75,DS,N,S,S,SS,HF,QC,,,N,Y,Y,N,N,,,,,Human,2,,,True,0,True,Slide into excavation for new residence at this location - undermined street,0,0,,,,,,,,,,,SDE,2019/09/10 22:45:58+00,,77
-13624787.9437,6026122.5262,72,0,0,0,78,101,1980,10047 47th Ave SW,F,19841208,1984-12-08 00:00:00,1984,12,8,SED 47-B 1984,,,0,7,SC,N,S,B,SS,HF,,,,Y,Y,Y,N,Y,,,,,Human,1,,,True,1,True,Small slide on the west side of the residence driveway,0,1,,,,,,,,,,,SDE,2019/09/10 22:45:59+00,,78
-13624772.383,6026118.8953,73,0,0,0,79,102,1980,10047 47th Ave SW,F,19851216,1985-12-16 00:00:00,1985,12,16,"SED 47-B, DCLU 198",S&W,w-4492-01,0,-9999,SC,N,S,B,SS,HF,QC,,,N,N,Y,N,N,,,Y,,Human,1,,,True,0,True,Slide resulting from water main leak - took out patio and bank behind residence,0,1,,,,,,,,,,,SDE,2019/09/10 22:45:59+00,10047 47th Ave SW,79
-13624735.632,6026033.7137,74,0,0,0,80,103,1960,10208 47th Ave SW,F,19630102,1963-01-02 00:00:00,1963,1,2,SED 47-C,DM,,0,100,SC,N,L,T,SS,HF,HC,QC,,Y,Y,Y,N,Y,F,,,,Human,1,W,,True,1,True,Slide on slope west of 47th from residence - wall was proposed in 1973 but nothing was done for some time,0,1,,,,,,,,,,,SDE,2019/09/10 22:45:59+00,,80
-13624475.2071,6025929.6832,75,0,0,0,81,104,1990,10233 marine view dr sw,F,19960208,1996-02-08 00:00:00,1996,2,8,S&W,,w-7264-01,0,100,BO,N,S,T,SS,HC,QS,QC,,Y,Y,Y,U,N,,,,,Human,2,,,True,1,True,Slide on the slope to the west of the residence - headscarp at sand/clay contact,0,1,,,,,,,,,,,SDE,2019/09/10 22:45:59+00,,81
-13624607.9216,6025747.2755,76,0,0,0,82,105,1980,10401 47th ave sw,F,19870201,1987-02-01 00:00:00,1987,2,1,SED 47-D,PTL/C,,0,90,SC,N,S,T,SS,HF,QS,QC,,Y,Y,Y,N,N,,Y,,,Human,2,,,True,1,True,Slide caused by intense rain and backing up of storm drain - slide broke water main and sewer -located north of residence and traveled down to Maplewood,0,1,,,,,,,,,,,SDE,2019/09/10 22:45:59+00,10401 47th Ave SW,82
-13624359.6368,6025630.3876,77,0,0,0,83,106,1960,10422 47th Ave SW,F,19621127,1962-11-27 00:00:00,1962,11,27,SED 47-D 1962,,,0,100,SC,N,S,T,SS,HC,QS,QC,,Y,Y,Y,N,N,,,,,Human,3,,,True,1,True,"A landslide swept earth and two maples into the rear of this house, pushing the house 6-8 feet.",0,1,,,,,,,,,,,SDE,2019/09/10 22:45:59+00,,83
-13624504.6578,6025522.1522,78,0,0,0,84,107,1990,10447 47 av sw,F,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,-9999,SC,,,,,,,,,Y,,,U,,,,,,Natural,,,,False,1,True,10455 Maplewood Lane S.W. in front of the slide could be potential problem.  Report the movement on the property to Seattle Engineering Department.,0,1,,,,,,,,,,,SDE,2019/09/10 22:45:59+00,,84
-13624482.669,6025557.1192,79,0,0,0,85,108,1990,10447 47th ave sw,F,19910405,1991-04-05 00:00:00,1991,4,5,"SED 47-D, DCLU A-10",GE,,0,100,SC,N,L,T,SS,HC,QS,QC,,Y,Y,Y,N,Y,F,,,,Human,2,SP/W,N,True,1,True,Slide to the north of the residence and extends down to Maplewood Drive - blocking Maplewood,0,1,,,,,,,"This is referred to the ""upper slide"" in the Dec 10 1991 report by GeoEngineers. T.T.",,,,SDE,2019/09/10 22:45:59+00,10449 47th Ave SW,85
-13624475.9566,6025570.5228,80,0,0,0,86,109,1990,10447 47th ave sw,F,19920130,1992-01-30 00:00:00,1992,1,30,SED 47-D,GE,,0,100,SC,N,L,T,SS,HC,QS,QC,,Y,Y,Y,N,Y,F,,,,Human,2,W,Y,True,1,True,Slide to the north of the residence and extends down to Maplewood Drive - blocking Maplewood - this is a reactivation of the 1991 slide in this area,0,1,,,,,,,,,,,SDE,2019/09/10 22:49:28+00,,86
-13624433.6835,6025415.1179,81,0,0,0,87,111,1970,10481 Maplewood Pl SW,F,19780802,1978-08-02 00:00:00,1978,8,2,S&W,,w-2140-150,0,20,SC,N,S,T,MS,HC,QS,QC,,N,N,Y,N,Y,,,,,Human,1,G,Y,True,0,True,Slide resulting from excavation for something - scarp is southeast of residence and moved to the southwest,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:00+00,,87
-13624270.9219,6025450.582,82,0,0,0,88,112,1990,10481 maplewood pl sw,F,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,170,SC,,,,,,,,,Y,,,U,,,,,,Natural,,,,True,1,True,Daylight hours only due to hazard from slope above very steep hill to east and behind house have set down 1 to 2 feet.  Retaining wall and rockery behind house have partially failed.,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:00+00,,88
-13624240.0483,6025407.9679,83,0,0,0,89,113,1990,10607 marine view dr sw,F,19961231,1996-12-31 00:00:00,1996,12,31,S&W,,W-7561-01,0,60,SC,N,S,T,SS,HF,HC,QS,,Y,Y,Y,U,Y,,,,,Human,0,,,False,1,True,The scarp is in outwash and about 14 feet west of the inground swimming pool - a railroad tie retaining wall failed with fill behind it - the slide may have had affected the slope to 200 feet below the top of,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:00+00,,89
-13622791.7565,6024816.9095,84,0,0,0,90,114,1980,11000 35 av sw,F,19860118,1986-01-18 00:00:00,1986,1,18,DCLU J101,,,0,-9999,SC,,,,,,,,,Y,,,U,,,,,,Natural,,,,False,1,False,15 feet of backyard slumped downhill,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:00+00,"11000, 11008 35th Ave SW",90
-13622799.6312,6024791.1155,85,0,0,0,91,115,1980,11008 35 av sw,F,19860118,1986-01-18 00:00:00,1986,1,18,DCLU J102,,,0,-9999,SC,,,,,,,,,Y,,,U,,,,,,Natural,,,,False,1,False,"A large backyard slide, which apparently impacted sanitary sewer",0,1,,,,,,,,,,,SDE,2019/09/10 22:46:00+00,"11000, 11008 35th Ave SW",91
-13624021.0437,6024705.463,86,0,0,0,92,116,1970,11036 Arroyo Beach Pl SW,F,19720313,1972-03-13 00:00:00,1972,3,13,SED A-6,,,0,20,DS,N,S,G,,,,,,N,,,U,Y,C,,,,Human,1,,,True,1,True,Installation of sanitary sewer removed toe of slope in front of residence,0,1,,,,,,,"Drop of approx. 10"" in the ground in front of the house. Doors in house stuck to frame.",See file SED A-6 and/or attachment for additional information.,,,SDE,2019/09/10 22:46:00+00,"11036, 11239",92
-13622374.1727,6024537.3268,87,0,0,0,93,117,1980,11058 31 av sw,F,19860118,1986-01-18 00:00:00,1986,1,18,DCLU J36,,,0,60,DS,,S,B,SS,,,,,Y,,,U,,,,,,Natural,,W,,True,1,True,Slide undermined corner of concrete patio but did not damage house.  Mudflow continued across Leola Beach Drive.   Used soldier pile wall and routed drainage to bottom of slope.,0,0,,,,,,,,,,,SDE,2019/09/10 22:46:00+00,11058 31st Ave SW,93
-13622273.8625,6024736.6109,88,0,0,0,94,118,1980,11104 30 pl sw,F,19860118,1986-01-18 00:00:00,1986,1,18,DCLU J220,,,0,50,DS,,S,B,SS,,,,,Y,,,U,,,,,,Natural,,W,,True,1,True,"Cracks visible 2 to 3 feet from edge of steep slope; area partially covered with plastic",0,0,,,,,,,,,,,SDE,2019/09/10 22:46:00+00,11104 30th Pl SW,94
-13622624.2502,6024521.3504,89,0,0,0,95,119,1980,11304 32nd ave sw,F,19860118,1986-01-18 00:00:00,1986,1,18,DCLU J118,,w-5535-01,0,50,SC,N,S,T,MS,HC,QS,,,N,Y,Y,U,Y,F,,Y,,Human,1,,,True,1,True,Slide to the east of the residence - north of the 1990 slide - surface drains,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:01+00,Parcels Impacted: 11304 32nd Ave SW,95
-13622614.7774,6024486.8337,90,0,0,0,96,120,1990,11304 32nd ave sw,F,19900101,1990-01-01 00:00:00,1990,1,1,S&W,,w-5535-01,0,30,SC,N,S,T,MS,HC,QS,,,N,Y,Y,U,Y,F,,,,Human,1,SSD,,True,0,False,Slide to the east of the residence - date not known - short wall failure,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:01+00,,96
-13618036.689,6048993.1875,91,0,0,0,97,121,1980,3617 Bagley Ave N,F,19860201,1986-02-01 00:00:00,1986,2,1,J157,,,0,10,SC,N,S,B,MS,HF,,,,Y,,,U,Y,,,,,Human,,,,True,0,True,"Minor damage, field report--Rockery replaced",0,0,,,,,,,,,,,SDE,2019/09/10 22:46:01+00,,97
-13624311.5782,6029051.6233,92,0,0,0,98,122,1970,8200 Blk 44th Ave SW,F,19720306,1972-03-06 00:00:00,1972,3,6,SED R-9,,,0,40,DS,N,S,T,SS,HF,HC,,,Y,Y,Y,U,Y,,,,,Human,1,,,True,1,True,Slide of fill at top of slope - covering sidewalk - residence fill for yard failed - west-facing slope,1,0,,,,,,,See file SED R-9 and/or attachment for additional information.,,,,SDE,2019/09/10 22:46:01+00,,98
-13624420.0703,6028833.5174,93,0,0,0,99,123,1910,4421 SW Rose St,F,19121220,1912-12-20 00:00:00,1912,12,20,SED R-9,,,0,40,SC,N,S,T,SS,HC,QC,,,Y,Y,Y,U,Y,C,,,,Human,2,,,True,1,True,Slide caused by grading of 45th - closed 44th Avenue for five years - City purchased property,1,0,,,,,,,Access to the residency at this location was limited. Slide did not occur on 4421 itself.,See file SED R-9 and/or attachment for additional information.,,,SDE,2019/09/10 22:46:01+00,,99
-13624552.615,6030881.4758,94,0,0,0,100,124,1990,4600 SW Maple Way,F,19910405,1991-04-05 00:00:00,1991,4,5,"SED 46-D, DCLU A-4",,,0,40,SC,Y,S,B,MS,HF,HC,,,Y,N,Y,N,N,,,,,Human,3,,,True,1,True,Garage slid into ravine,1,1,,,,,,,,,,,SDE,2019/09/10 22:46:01+00,4600 SW Maple Way,100
-13625375.4956,6033380.3285,95,0,0,0,101,125,1980,5039 51st Ave SW,F,19860118,1986-01-18 00:00:00,1986,1,18,DCLU J52,,,0,60,SC,N,S,T,SS,HC,,,,Y,,,U,,,,,,Natural,0,,,True,1,True,Slides - no damage to structures,1,1,,,,,,,This slide point is related to the polygon connected to 5056 Beach Dr SW. The polygon is not a slide outline. T.T.,,,,SDE,2019/09/10 22:46:01+00,5039 51st Ave SW & 5064 (5056) Beach Dr SW,101
-13622432.704,6032708.9255,96,0,0,0,102,126,1980,5447 31st Ave SW,F,19821101,1982-11-01 00:00:00,1982,11,1,S&W,,w-4049-01,0,25,SC,N,S,S,SS,HF,QC,,,Y,Y,Y,N,Y,,,,,Human,3,W,,True,1,False,Slide and ecology block wall failure to the west of this residence - took out private drive parallel to 31st Avenue - month and day not known,1,0,,,,,,,,,,,SDE,2019/09/10 22:46:01+00,,102
-13625151.713,6032314.0681,97,0,0,0,103,127,1970,5909 Atlas Pl SW,F,19780104,1978-01-04 00:00:00,1978,1,4,SED B-2-C,,,0,50,SC,N,S,B,MS,HF,,,,N,N,Y,N,Y,,,,,Human,1,,,True,0,True,Fill slide from construction of basement of residence.  This occurred in the same general location as the 1969 slide.,1,1,,,,,,,See SED B-2-C and/or attachment for additional information.,,,,SDE,2019/09/10 22:46:07+00,5909,103
-13625292.9019,6032267.3848,98,0,0,0,104,128,1950,5915 Beach Dr SW,F,19510210,1951-02-10 00:00:00,1951,2,10,SED B-2-C,,,0,-9999,DS,N,S,S,MS,HF,HC,QC,,Y,Y,Y,N,,,,Y,Y,Human,2,SD,N?,False,1,True,"Side sewer break resulted from slump, City realigned sewer",0,0,,,,,,,See file SED B-2-C and/or attachment for additional information.,,,,SDE,2019/09/10 22:46:07+00,"5916, 5915, 5919",104
-13625161.631,6032294.5395,99,0,0,0,105,129,1960,5916 Beach Dr SW,F,19681229,1968-12-29 00:00:00,1968,12,29,SED B-2-C,S&W,W64-243,0,50,DS,N,S,B,MS,HC,QC,,,Y,Y,Y,U,Y,FC,Y,,,Human,2,G,N?,True,1,True,"Shannon & Wilson did prepurchase report for 5921 Atlas Place in 1964 W64-243, resident of 5916 Beach Dr SW claims drainage from Atlas and 5921  and 5909 Atlas PL SW caused slide, City put up berm",1,1,,,,,,,See SED B-2-C and/or attachment for additional information.,,,,SDE,2019/09/10 22:46:07+00,"5909, 5916",105
-13625247.777,6032232.1113,100,0,0,0,106,130,1930,5923 Beach Dr SW,F,19331220,1933-12-20 00:00:00,1933,12,20,SED B-2-C,,,0,25,SC,N,S,S,MS,HC,QC,,,N,Y,Y,N,N,,N,Y,,Human,2,SSD,Y,True,0,True,Water pipe break (City of Seattle),0,0,,,,,,,See file SED B-2-C and/or attachment for additional information.,,,,SDE,2019/09/10 22:46:07+00,5923,106
-13625103.8871,6032187.149,101,0,0,0,107,131,1990,5933 atlas pl sw,F,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,50,SC,N,S,B,MS,HC,,,,,,,,N,,Y,,,Human,1,,,True,1,True,Slide from this address and 5945 - generally west of the residence - surface drainage implied as cause,1,1,,,,,,,,,,,SDE,2019/09/10 22:46:07+00,,107
-13625141.9321,6032159.5147,102,0,0,0,108,132,1990,5940 beach dr sw,F,19970319,1997-03-19 00:00:00,1997,3,19,96-97 Storm,,,0,65,SC,Y,S,T,MS,HC,,,,Y,,,U,,,,,,Natural,2,W,,True,1,True,Slope failure below 5933 Atlas Place - wall at base of slope,1,1,,,,,,,,,,,SDE,2019/09/10 22:46:07+00,,108
-13625090.7059,6032179.1146,103,0,0,0,109,134,1990,5945 atlas pl sw,F,19980101,1998-01-01 00:00:00,1998,1,1,96-97 Storm,,,0,65,DS,N,S,B,MS,HC,,,,Y,,,U,N,,,,,Natural,2,SSD,,True,1,False,Progression of January 1997 slide. Siding damaged - handrails torn away - deck foundation broken and displaced - completely collapsed - entire rear yard slide away - two new fissures 7 to 10 days after initial failure - month and day not known,1,1,,,,,,,,,,,SDE,2019/09/10 22:46:07+00,,109
-13625227.7214,6032085.1037,104,0,0,0,110,135,1920,5960 Beach Dr SW,F,19270907,1927-09-07 00:00:00,1927,9,7,"SED B-2-C, B-2-D",,,0,15,SC,N,S,G,MS,HF,HC,,,N,Y,Y,N,Y,C,,,,Human,0,,,True,1,True,Cut for Beach Drive reduced lateral support for residence yard,1,0,,,,,,,"See files SED B-2-C, B-2-D and/or attachment for additional information.",,,,SDE,2019/09/10 22:46:08+00,5960,110
-13625173.3807,6032037.1791,105,0,0,0,111,136,1930,6025 Atlas Pl SW,F,19331221,1933-12-21 00:00:00,1933,12,21,SED B-2-D,,,0,100,DS,N,S,B,MS,HF,HC,QC,,Y,Y,Y,N,N,FC,,,,Human,2,,,True,1,True,"Appears to be naturally occurring, result from loading, not fill/cut by City for regrading of adjacent roads. However, grading did occur along the same time frame as slope failure.",1,1,,,,,,,Property was located on a steep hillside underlain by clay.,See file SED B-2-D and/or attachment for additional information.,,,SDE,2019/09/10 22:46:08+00,6025,111
-13625300.0452,6031849.2084,106,0,0,0,112,137,1990,6067 Atlas Pl SW,F,19970101,1997-01-01 00:00:00,1997,1,16,96-97 Storm,,,0,20,SC,N,S,T,MS,HC,,,,Y,,,,Y,C,,,,Human,1,,,True,1,True,Trees and mud in street across from this residence.,1,1,,,,,,,See file SED B-2-C and/or attachment for photographs.,See 96/97 Storm file for additional information.,,,SDE,2019/09/10 22:46:08+00,6067,112
-13625144.3285,6031910.574,107,0,0,0,113,138,1980,6053 50th Ave SW,F,19860118,1986-01-18 00:00:00,1986,1,18,"DCLU J207, J211",,,0,45,SC,N,S,T,SS,HC,,,,Y,,,U,Y,C,,,,Human,0,,,True,1,True,Small slides down to Atlas Place to west - no property damage,1,1,,,,,,,No property damaged observed at 6049 Atlas Pl SW across the street.,"See DCLU J211, 207 and/or attachments for additional information.",,,SDE,2019/09/10 22:46:08+00,6053 50th Ave SW,113
-13619238.6508,6030232.0086,108,0,0,0,114,139,1990,612 SW Othello St,WM,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,80,SC,N,S,B,SS,HC,,,,,,,,,,,,,Unknown,2,,,True,1,True,Backside of house sliding,1,1,,,,,,,,,,,SDE,2019/09/10 22:46:08+00,612 SW Othello St,114
-13624652.9795,6031517.8111,109,0,0,0,115,140,1950,6420 47th Ave SW,F,19580224,1958-02-24 00:00:00,1958,2,24,SED 47-A,,,0,80,SC,N,S,T,SS,HC,,,,Y,Y,Y,N,N,,,,,Human,1,,,True,1,True,Owner reported the slide broke back to the corner of his house (6414). Slide broke side sewer.,0,1,,,,,,,Point tags the appropriate parcel. Does not represent point of initiation.,See file SED 47-A and/or attachment for additional information.,,,SDE,2019/09/10 22:49:22+00,6420,115
-13624464.6402,6031597.9471,110,0,0,0,116,141,1980,6335 45th ave sw,F,19810101,1981-01-01 00:00:00,1981,1,1,SED 47-A,,,0,80,SC,N,S,T,SS,HC,,,,Y,Y,Y,N,N,,,,,Human,1,,,True,1,True,Slide at point where alley intersects with Eddy Street,0,0,,,,,,,See file SED 47-A and/or attachment for additional information.,,,,SDE,2019/09/10 22:46:08+00,"6332, 6333",116
-13625308.4621,6031514.3978,111,0,0,0,117,142,1930,6363 Beach Dr SW,F,19310123,1931-01-23 00:00:00,1931,1,23,SED B-2-E,,,0,40,DS,N,S,G,MS,HF,,,,N,N,Y,Y,Y,F,Y,,,Human,1,SD,N,True,1,True,Fill placed for Beach Drive failed due to improper drainage. Resultant slide destroyed the rockeries and part of the concrete walls at 6363 and 6365,0,0,,,,,,,The sidewalk settled for a distance of 150'. The pavement cracked and the gas main pulled apart.,See file SED B-2-E and/or attachment for additional information.,,,SDE,2019/09/10 22:49:22+00,"6363, 6365",117
-13624721.0426,6031302.6268,112,0,0,0,118,143,1990,6466 marshall av sw,F,19920101,1992-01-01 00:00:00,1992,1,1,DCLU J282,,,0,65,SC,N,S,B,MS,HF,HC,QT,,Y,Y,Y,U,Y,F,,,,Human,,,,True,1,False,Winter 1991/1992. Skin slide above glacial till core - some fill evident.  No damage to structure.  Exact month and day not known.,1,1,,,,,,,,,,,SDE,2019/09/10 22:46:08+00,6466 Marshall Ave SW,118
-13624769.4193,6031256.579,113,0,0,0,119,144,1920,6470 Marshall Ave SW,F,19280101,1928-01-01 00:00:00,1928,1,1,SED M-9,,,0,70,SC,N,S,B,MS,HF,HC,QC,,Y,Y,Y,N,Y,F,,,,Human,2,W,N,True,1,True,Fill placed for the turnaround for Marshall Avenue failed,1,1,,,,,,,See file SED M-9 and/or attachment for additional information.,,,,SDE,2019/09/10 22:46:08+00,"6470, 6468",119
-13624751.0492,6031253.8084,114,0,0,0,120,145,1960,6470 Marshall Ave SW,F,19600127,1960-01-27 00:00:00,1960,1,27,SED M-9,,,0,70,SC,N,S,B,MS,HF,HC,QC,,Y,Y,Y,N,Y,F,,,,Human,2,B/G,N,True,1,True,Fill placed for the turnaround for Marshall Avenue failed,1,1,,,,,,,See file SED M-9 and/or attachment for additional information.,,,,SDE,2019/09/10 22:46:08+00,"6470, 6468",120
